Channel=1,Region=North,Region=South,Fresh,MeatAndFish,Wine,Frozen,PersonalCare,Deli,AssortmentExtDegree
1.0,0.0,1.0,0.10615436744302172,0.10890078019688737,0.21388921823296725,0.01715863519821182,0.1560601606897903,0.014497288277012934,0.0
1.0,1.0,0.0,0.048275493098405675,0.13449886306387265,0.11300214492816109,0.00021366116626125831,0.18540564373897708,0.026679182311222363,0.25
0.0,0.0,0.0,0.01579163248564397,0.04957586155249649,0.02454272071741919,0.00803694694628887,0.006662747403488144,0.017334167709637048,0.5
1.0,1.0,0.0,0.04091022577308556,0.21341720790272728,0.18006618019552262,0.0001314837946223128,0.1703164805016657,0.008969545264914476,1.0
1.0,1.0,0.0,0.020660199022719976,0.0777201367046553,0.12109682356618559,0.012195121951219513,0.12637174211248287,0.04495202336253651,0.5
0.0,0.0,1.0,0.028426721831865034,0.026387810955434826,0.019358246117033316,0.028022483728880415,0.00565843621399177,0.014747601168126826,0.25
0.0,0.0,0.0,0.12454078539073367,0.0198248982203886,0.014303113918320275,0.010272171454868188,0.003502841465804429,0.016166040884438883,0.0
1.0,0.0,0.0,0.025707101330384848,0.07144316000163392,0.10543561443030063,0.005571625797120505,0.1526797961983147,0.01151439299123905,0.75
1.0,1.0,0.0,0.001926026322359739,0.12914777446455072,0.15521088200739408,0.004240352376569588,0.19143151087595534,0.003191489361702128,0.0
1.0,1.0,0.0,0.012938260156222134,0.0855357215800008,0.11534108669174473,0.001775031227401223,0.16723006074857927,0.03813099707968294,1.0
0.0,0.0,0.0,0.19900488640011413,0.04304018082050025,0.01556420233463035,0.03587864045756361,0.0042866941015089165,0.05421360033375052,0.0
0.0,1.0,0.0,0.0767200485073296,0.02307912258486173,0.0385548142319756,0.0003615804352113602,0.001984126984126984,0.052106800166875265,0.5
0.0,1.0,0.0,0.006161500873845276,0.11543646092888361,0.11333627946581588,0.006870028269015844,0.1691162061532432,0.003191489361702128,0.75
0.0,0.0,0.0,0.17016799229589472,0.017006385904715222,0.03923386184075795,0.049635132469923085,0.01731824417009602,0.018669169795577808,0.75
1.0,1.0,0.0,0.11213753254627813,0.1505793608648884,0.18933571898207532,0.012819669975675498,0.15809327846364885,0.031622861910721736,1.0
0.0,0.0,0.0,0.023308485215964618,0.01542692972781613,0.057438804876208546,0.157106699099336,0.013962375073486185,0.040446391322486445,0.5
0.0,1.0,0.0,0.06934586439348005,0.033223043720980894,0.10197570518555246,0.01058444546709618,0.06160591808739957,0.010387984981226533,0.25
0.0,0.0,1.0,0.2222598708849021,0.023773538662636328,0.02664453474460265,0.036010124252185916,0.010018616500097981,0.021777221526908638,0.0
1.0,0.0,1.0,0.039956129400435136,0.1953079258744877,0.2662836694439355,0.05791861153112879,0.34861845972957084,0.035002085940759285,1.0
0.0,1.0,0.0,0.1368816207154831,0.02787195512165897,0.030449357060478355,0.1370882913680889,0.009381736233588086,0.02136003337505215,0.5
0.0,1.0,0.0,0.05469558083960481,0.07223288809008346,0.08662707352037682,0.0017092893300900665,0.0754703115814227,0.033375052148518984,0.75
0.0,1.0,0.0,0.1287138424225131,0.030499843415982462,0.01864686290783276,0.05251134047728617,0.014256319811875367,0.032498957029620364,0.5
1.0,1.0,0.0,0.23513571352141813,0.49518674346091524,0.23730019293574917,0.0842975478272303,0.10616304134822653,0.3445974134334585,1.0
1.0,0.0,1.0,0.049461425972821625,0.17256920332775078,0.18069133513694127,0.013789362961015055,0.30415931804820695,0.016562369628702545,1.0
1.0,0.0,1.0,0.02103470414095659,0.08844954590634914,0.1224549187837503,0.01459470120307672,0.14584558103076622,0.0164372131831456,0.5
0.0,1.0,0.0,0.08823162249884081,0.012336097381642906,0.030805048665078633,0.05137729274866873,0.005854399372917892,0.017313308302044222,1.0
1.0,1.0,0.0,0.12954310375575132,0.21013575153520417,0.3259428522155276,0.006771415423049109,0.36346266901822455,0.038881935753024614,1.0
0.0,1.0,0.0,0.03938545493455077,0.0692237517530602,0.02864934197053149,0.14540464137795017,0.03228493043307858,0.0037129745515227367,0.0
0.0,0.0,1.0,0.036014908870421226,0.029260787277208173,0.016814512217467693,0.03716060745513115,0.006368802665098962,0.014309553608677514,0.5
1.0,1.0,0.0,0.06972928630024611,0.08428304943970154,0.07050238744516421,0.06786207349944119,0.09972075249853028,0.020045890696704215,0.0
0.0,0.0,1.0,0.10417484038948532,0.028579987200958563,0.07352037681753021,0.05755703109591743,0.014427787575935724,0.014476428869420108,0.25
0.0,1.0,0.0,0.11084459820950886,0.006603760739621202,0.003017989372365996,0.01753665110775097,0.0,0.04651647893199833,0.0
1.0,1.0,0.0,0.17753325962121483,0.09128167422354751,0.1450682820095498,0.020232068897508382,0.12585733882030178,0.017334167709637048,0.5
0.0,0.0,1.0,0.05679994293255341,0.009871601105619323,0.010207271198680708,0.014019459601604103,0.0069811875367430925,0.0058823529411764705,0.0
0.0,1.0,0.0,0.2648286193244641,0.1633375542938061,0.17271522036711687,0.21546906843731511,0.004384675680971977,0.045911556111806424,0.75
0.0,1.0,0.0,0.004458394264721618,0.0007761120869245537,0.008353363441370167,0.014298862665176517,0.0012982559278855576,0.002690863579474343,0.0
0.0,1.0,0.0,0.011466990048864001,0.044565172991299376,0.02176185908145338,0.008316350009861286,0.006172839506172839,0.03694201084689195,0.25
0.0,1.0,0.0,0.02714270428362521,0.08053864902032869,0.05289026375071408,0.03571428571428571,0.020747599451303157,0.00654985398414685,0.0
1.0,1.0,0.0,0.06755358989906195,0.06673202347398663,0.1015661209135885,0.027019919794885282,0.08127572016460906,0.05346266166040885,0.25
0.0,1.0,0.0,0.1182544494774762,0.015535857740016066,0.045463854187999184,0.10484189073696668,0.012345679012345678,0.037234042553191495,0.75
1.0,1.0,0.0,0.07656846310232907,0.04071184455972659,0.08462226629444798,0.0011669186772730262,0.10023515579071135,0.004630788485607009,1.0
1.0,1.0,0.0,0.1891607518636088,0.08377925738327682,0.16145165288810806,0.05045690618631254,0.16421712718009016,0.012494785148101794,0.0
0.0,1.0,0.0,0.22348147091343581,0.0674672875563362,0.054140573633551424,0.16075537440010518,0.02667548500881834,0.019962453066332916,0.25
1.0,1.0,0.0,0.025484181617148768,0.08870824993532399,0.10363559934035375,0.014874104266649136,0.09800607485792671,0.03502294534835211,0.25
